DateKey,FullDate,Year,Quarter,Month,MonthName,Day,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter,WeekOfYear
1092,2022-12-27,2022,Q4,12,December,27,Tuesday,False,2022,Q4,52
1093,2022-12-28,2022,Q4,12,December,28,Wednesday,False,2022,Q4,52
1094,2022-12-29,2022,Q4,12,December,29,Thursday,False,2022,Q4,52
1095,2022-12-30,2022,Q4,12,December,30,Friday,False,2022,Q4,52
1096,2022-12-31,2022,Q4,12,December,31,Saturday,True,2022,Q4,52
1097,2023-01-01,2023,Q1,1,January,1,Sunday,True,2023,Q1,52
1098,2023-01-02,2023,Q1,1,January,2,Monday,False,2023,Q1,1
1099,2023-01-03,2023,Q1,1,January,3,Tuesday,False,2023,Q1,1
1100,2023-01-04,2023,Q1,1,January,4,Wednesday,False,2023,Q1,1
1101,2023-01-05,2023,Q1,1,January,5,Thursday,False,2023,Q1,1
1102,2023-01-06,2023,Q1,1,January,6,Friday,False,2023,Q1,1
1103,2023-01-07,2023,Q1,1,January,7,Saturday,True,2023,Q1,1
1104,2023-01-08,2023,Q1,1,January,8,Sunday,True,2023,Q1,1
1105,2023-01-09,2023,Q1,1,January,9,Monday,False,2023,Q1,2
1106,2023-01-10,2023,Q1,1,January,10,Tuesday,False,2023,Q1,2
1107,2023-01-11,2023,Q1,1,January,11,Wednesday,False,2023,Q1,2
1108,2023-01-12,2023,Q1,1,January,12,Thursday,False,2023,Q1,2
1109,2023-01-13,2023,Q1,1,January,13,Friday,False,2023,Q1,2
1110,2023-01-14,2023,Q1,1,January,14,Saturday,True,2023,Q1,2
1111,2023-01-15,2023,Q1,1,January,15,Sunday,True,2023,Q1,2
1112,2023-01-16,2023,Q1,1,January,16,Monday,False,2023,Q1,3
1113,2023-01-17,2023,Q1,1,January,17,Tuesday,False,2023,Q1,3
1114,2023-01-18,2023,Q1,1,January,18,Wednesday,False,2023,Q1,3
1115,2023-01-19,2023,Q1,1,January,19,Thursday,False,2023,Q1,3
1116,2023-01-20,2023,Q1,1,January,20,Friday,False,2023,Q1,3
1117,2023-01-21,2023,Q1,1,January,21,Saturday,True,2023,Q1,3
1118,2023-01-22,2023,Q1,1,January,22,Sunday,True,2023,Q1,3
1119,2023-01-23,2023,Q1,1,January,23,Monday,False,2023,Q1,4
1120,2023-01-24,2023,Q1,1,January,24,Tuesday,False,2023,Q1,4
1121,2023-01-25,2023,Q1,1,January,25,Wednesday,False,2023,Q1,4
1122,2023-01-26,2023,Q1,1,January,26,Thursday,False,2023,Q1,4
1123,2023-01-27,2023,Q1,1,January,27,Friday,False,2023,Q1,4
1124,2023-01-28,2023,Q1,1,January,28,Saturday,True,2023,Q1,4
1125,2023-01-29,2023,Q1,1,January,29,Sunday,True,2023,Q1,4
1126,2023-01-30,2023,Q1,1,January,30,Monday,False,2023,Q1,5
1127,2023-01-31,2023,Q1,1,January,31,Tuesday,False,2023,Q1,5
1128,2023-02-01,2023,Q1,2,February,1,Wednesday,False,2023,Q1,5
1129,2023-02-02,2023,Q1,2,February,2,Thursday,False,2023,Q1,5
1130,2023-02-03,2023,Q1,2,February,3,Friday,False,2023,Q1,5
1131,2023-02-04,2023,Q1,2,February,4,Saturday,True,2023,Q1,5
1132,2023-02-05,2023,Q1,2,February,5,Sunday,True,2023,Q1,5
1133,2023-02-06,2023,Q1,2,February,6,Monday,False,2023,Q1,6
1134,2023-02-07,2023,Q1,2,February,7,Tuesday,False,2023,Q1,6
1135,2023-02-08,2023,Q1,2,February,8,Wednesday,False,2023,Q1,6
1136,2023-02-09,2023,Q1,2,February,9,Thursday,False,2023,Q1,6
1137,2023-02-10,2023,Q1,2,February,10,Friday,False,2023,Q1,6
1138,2023-02-11,2023,Q1,2,February,11,Saturday,True,2023,Q1,6
1139,2023-02-12,2023,Q1,2,February,12,Sunday,True,2023,Q1,6
1140,2023-02-13,2023,Q1,2,February,13,Monday,False,2023,Q1,7
1141,2023-02-14,2023,Q1,2,February,14,Tuesday,False,2023,Q1,7
1142,2023-02-15,2023,Q1,2,February,15,Wednesday,False,2023,Q1,7
1143,2023-02-16,2023,Q1,2,February,16,Thursday,False,2023,Q1,7
1144,2023-02-17,2023,Q1,2,February,17,Friday,False,2023,Q1,7
1145,2023-02-18,2023,Q1,2,February,18,Saturday,True,2023,Q1,7
1146,2023-02-19,2023,Q1,2,February,19,Sunday,True,2023,Q1,7
1147,2023-02-20,2023,Q1,2,February,20,Monday,False,2023,Q1,8
1148,2023-02-21,2023,Q1,2,February,21,Tuesday,False,2023,Q1,8
1149,2023-02-22,2023,Q1,2,February,22,Wednesday,False,2023,Q1,8
1150,2023-02-23,2023,Q1,2,February,23,Thursday,False,2023,Q1,8
1151,2023-02-24,2023,Q1,2,February,24,Friday,False,2023,Q1,8
1152,2023-02-25,2023,Q1,2,February,25,Saturday,True,2023,Q1,8
1153,2023-02-26,2023,Q1,2,February,26,Sunday,True,2023,Q1,8
1154,2023-02-27,2023,Q1,2,February,27,Monday,False,2023,Q1,9
1155,2023-02-28,2023,Q1,2,February,28,Tuesday,False,2023,Q1,9
1156,2023-03-01,2023,Q1,3,March,1,Wednesday,False,2023,Q1,9
1157,2023-03-02,2023,Q1,3,March,2,Thursday,False,2023,Q1,9
1158,2023-03-03,2023,Q1,3,March,3,Friday,False,2023,Q1,9
1159,2023-03-04,2023,Q1,3,March,4,Saturday,True,2023,Q1,9
1160,2023-03-05,2023,Q1,3,March,5,Sunday,True,2023,Q1,9
1161,2023-03-06,2023,Q1,3,March,6,Monday,False,2023,Q1,10
1162,2023-03-07,2023,Q1,3,March,7,Tuesday,False,2023,Q1,10
1163,2023-03-08,2023,Q1,3,March,8,Wednesday,False,2023,Q1,10
1164,2023-03-09,2023,Q1,3,March,9,Thursday,False,2023,Q1,10
1165,2023-03-10,2023,Q1,3,March,10,Friday,False,2023,Q1,10
1166,2023-03-11,2023,Q1,3,March,11,Saturday,True,2023,Q1,10
1167,2023-03-12,2023,Q1,3,March,12,Sunday,True,2023,Q1,10
1168,2023-03-13,2023,Q1,3,March,13,Monday,False,2023,Q1,11
1169,2023-03-14,2023,Q1,3,March,14,Tuesday,False,2023,Q1,11
1170,2023-03-15,2023,Q1,3,March,15,Wednesday,False,2023,Q1,11
1171,2023-03-16,2023,Q1,3,March,16,Thursday,False,2023,Q1,11
1172,2023-03-17,2023,Q1,3,March,17,Friday,False,2023,Q1,11
1173,2023-03-18,2023,Q1,3,March,18,Saturday,True,2023,Q1,11
1174,2023-03-19,2023,Q1,3,March,19,Sunday,True,2023,Q1,11
1175,2023-03-20,2023,Q1,3,March,20,Monday,False,2023,Q1,12
1176,2023-03-21,2023,Q1,3,March,21,Tuesday,False,2023,Q1,12
1177,2023-03-22,2023,Q1,3,March,22,Wednesday,False,2023,Q1,12
1178,2023-03-23,2023,Q1,3,March,23,Thursday,False,2023,Q1,12
1179,2023-03-24,2023,Q1,3,March,24,Friday,False,2023,Q1,12
1180,2023-03-25,2023,Q1,3,March,25,Saturday,True,2023,Q1,12
1181,2023-03-26,2023,Q1,3,March,26,Sunday,True,2023,Q1,12
1182,2023-03-27,2023,Q1,3,March,27,Monday,False,2023,Q1,13
1183,2023-03-28,2023,Q1,3,March,28,Tuesday,False,2023,Q1,13
1184,2023-03-29,2023,Q1,3,March,29,Wednesday,False,2023,Q1,13
1185,2023-03-30,2023,Q1,3,March,30,Thursday,False,2023,Q1,13
1186,2023-03-31,2023,Q1,3,March,31,Friday,False,2023,Q1,13
1187,2023-04-01,2023,Q2,4,April,1,Saturday,True,2023,Q2,13
1188,2023-04-02,2023,Q2,4,April,2,Sunday,True,2023,Q2,13
1189,2023-04-03,2023,Q2,4,April,3,Monday,False,2023,Q2,14
1190,2023-04-04,2023,Q2,4,April,4,Tuesday,False,2023,Q2,14
1191,2023-04-05,2023,Q2,4,April,5,Wednesday,False,2023,Q2,14
1192,2023-04-06,2023,Q2,4,April,6,Thursday,False,2023,Q2,14
1193,2023-04-07,2023,Q2,4,April,7,Friday,False,2023,Q2,14
1194,2023-04-08,2023,Q2,4,April,8,Saturday,True,2023,Q2,14
1195,2023-04-09,2023,Q2,4,April,9,Sunday,True,2023,Q2,14
1196,2023-04-10,2023,Q2,4,April,10,Monday,False,2023,Q2,15
1197,2023-04-11,2023,Q2,4,April,11,Tuesday,False,2023,Q2,15
1198,2023-04-12,2023,Q2,4,April,12,Wednesday,False,2023,Q2,15
1199,2023-04-13,2023,Q2,4,April,13,Thursday,False,2023,Q2,15
1200,2023-04-14,2023,Q2,4,April,14,Friday,False,2023,Q2,15
1201,2023-04-15,2023,Q2,4,April,15,Saturday,True,2023,Q2,15
1202,2023-04-16,2023,Q2,4,April,16,Sunday,True,2023,Q2,15
1203,2023-04-17,2023,Q2,4,April,17,Monday,False,2023,Q2,16
1204,2023-04-18,2023,Q2,4,April,18,Tuesday,False,2023,Q2,16
1205,2023-04-19,2023,Q2,4,April,19,Wednesday,False,2023,Q2,16
1206,2023-04-20,2023,Q2,4,April,20,Thursday,False,2023,Q2,16
1207,2023-04-21,2023,Q2,4,April,21,Friday,False,2023,Q2,16
1208,2023-04-22,2023,Q2,4,April,22,Saturday,True,2023,Q2,16
1209,2023-04-23,2023,Q2,4,April,23,Sunday,True,2023,Q2,16
1210,2023-04-24,2023,Q2,4,April,24,Monday,False,2023,Q2,17
1211,2023-04-25,2023,Q2,4,April,25,Tuesday,False,2023,Q2,17
1212,2023-04-26,2023,Q2,4,April,26,Wednesday,False,2023,Q2,17
1213,2023-04-27,2023,Q2,4,April,27,Thursday,False,2023,Q2,17
1214,2023-04-28,2023,Q2,4,April,28,Friday,False,2023,Q2,17
1215,2023-04-29,2023,Q2,4,April,29,Saturday,True,2023,Q2,17
1216,2023-04-30,2023,Q2,4,April,30,Sunday,True,2023,Q2,17
1217,2023-05-01,2023,Q2,5,May,1,Monday,False,2023,Q2,18
1218,2023-05-02,2023,Q2,5,May,2,Tuesday,False,2023,Q2,18
1219,2023-05-03,2023,Q2,5,May,3,Wednesday,False,2023,Q2,18
1220,2023-05-04,2023,Q2,5,May,4,Thursday,False,2023,Q2,18
1221,2023-05-05,2023,Q2,5,May,5,Friday,False,2023,Q2,18
1222,2023-05-06,2023,Q2,5,May,6,Saturday,True,2023,Q2,18
1223,2023-05-07,2023,Q2,5,May,7,Sunday,True,2023,Q2,18
1224,2023-05-08,2023,Q2,5,May,8,Monday,False,2023,Q2,19
1225,2023-05-09,2023,Q2,5,May,9,Tuesday,False,2023,Q2,19
1226,2023-05-10,2023,Q2,5,May,10,Wednesday,False,2023,Q2,19
1227,2023-05-11,2023,Q2,5,May,11,Thursday,False,2023,Q2,19
1228,2023-05-12,2023,Q2,5,May,12,Friday,False,2023,Q2,19
1229,2023-05-13,2023,Q2,5,May,13,Saturday,True,2023,Q2,19
1230,2023-05-14,2023,Q2,5,May,14,Sunday,True,2023,Q2,19
1231,2023-05-15,2023,Q2,5,May,15,Monday,False,2023,Q2,20
1232,2023-05-16,2023,Q2,5,May,16,Tuesday,False,2023,Q2,20
1233,2023-05-17,2023,Q2,5,May,17,Wednesday,False,2023,Q2,20
1234,2023-05-18,2023,Q2,5,May,18,Thursday,False,2023,Q2,20
1235,2023-05-19,2023,Q2,5,May,19,Friday,False,2023,Q2,20
1236,2023-05-20,2023,Q2,5,May,20,Saturday,True,2023,Q2,20
1237,2023-05-21,2023,Q2,5,May,21,Sunday,True,2023,Q2,20
1238,2023-05-22,2023,Q2,5,May,22,Monday,False,2023,Q2,21
1239,2023-05-23,2023,Q2,5,May,23,Tuesday,False,2023,Q2,21
1240,2023-05-24,2023,Q2,5,May,24,Wednesday,False,2023,Q2,21
1241,2023-05-25,2023,Q2,5,May,25,Thursday,False,2023,Q2,21
1242,2023-05-26,2023,Q2,5,May,26,Friday,False,2023,Q2,21
1243,2023-05-27,2023,Q2,5,May,27,Saturday,True,2023,Q2,21
1244,2023-05-28,2023,Q2,5,May,28,Sunday,True,2023,Q2,21
1245,2023-05-29,2023,Q2,5,May,29,Monday,False,2023,Q2,22
1246,2023-05-30,2023,Q2,5,May,30,Tuesday,False,2023,Q2,22
1247,2023-05-31,2023,Q2,5,May,31,Wednesday,False,2023,Q2,22
1248,2023-06-01,2023,Q2,6,June,1,Thursday,False,2023,Q2,22
1249,2023-06-02,2023,Q2,6,June,2,Friday,False,2023,Q2,22
1250,2023-06-03,2023,Q2,6,June,3,Saturday,True,2023,Q2,22
1251,2023-06-04,2023,Q2,6,June,4,Sunday,True,2023,Q2,22
1252,2023-06-05,2023,Q2,6,June,5,Monday,False,2023,Q2,23
1253,2023-06-06,2023,Q2,6,June,6,Tuesday,False,2023,Q2,23
1254,2023-06-07,2023,Q2,6,June,7,Wednesday,False,2023,Q2,23
1255,2023-06-08,2023,Q2,6,June,8,Thursday,False,2023,Q2,23
1256,2023-06-09,2023,Q2,6,June,9,Friday,False,2023,Q2,23
1257,2023-06-10,2023,Q2,6,June,10,Saturday,True,2023,Q2,23
1258,2023-06-11,2023,Q2,6,June,11,Sunday,True,2023,Q2,23
1259,2023-06-12,2023,Q2,6,June,12,Monday,False,2023,Q2,24
1260,2023-06-13,2023,Q2,6,June,13,Tuesday,False,2023,Q2,24
1261,2023-06-14,2023,Q2,6,June,14,Wednesday,False,2023,Q2,24
1262,2023-06-15,2023,Q2,6,June,15,Thursday,False,2023,Q2,24
1263,2023-06-16,2023,Q2,6,June,16,Friday,False,2023,Q2,24
1264,2023-06-17,2023,Q2,6,June,17,Saturday,True,2023,Q2,24
1265,2023-06-18,2023,Q2,6,June,18,Sunday,True,2023,Q2,24
1266,2023-06-19,2023,Q2,6,June,19,Monday,False,2023,Q2,25
1267,2023-06-20,2023,Q2,6,June,20,Tuesday,False,2023,Q2,25
1268,2023-06-21,2023,Q2,6,June,21,Wednesday,False,2023,Q2,25
1269,2023-06-22,2023,Q2,6,June,22,Thursday,False,2023,Q2,25
1270,2023-06-23,2023,Q2,6,June,23,Friday,False,2023,Q2,25
1271,2023-06-24,2023,Q2,6,June,24,Saturday,True,2023,Q2,25
1272,2023-06-25,2023,Q2,6,June,25,Sunday,True,2023,Q2,25
1273,2023-06-26,2023,Q2,6,June,26,Monday,False,2023,Q2,26
1274,2023-06-27,2023,Q2,6,June,27,Tuesday,False,2023,Q2,26
1275,2023-06-28,2023,Q2,6,June,28,Wednesday,False,2023,Q2,26
1276,2023-06-29,2023,Q2,6,June,29,Thursday,False,2023,Q2,26
1277,2023-06-30,2023,Q2,6,June,30,Friday,False,2023,Q2,26
1278,2023-07-01,2023,Q3,7,July,1,Saturday,True,2023,Q3,26
1279,2023-07-02,2023,Q3,7,July,2,Sunday,True,2023,Q3,26
1280,2023-07-03,2023,Q3,7,July,3,Monday,False,2023,Q3,27
1281,2023-07-04,2023,Q3,7,July,4,Tuesday,False,2023,Q3,27
1282,2023-07-05,2023,Q3,7,July,5,Wednesday,False,2023,Q3,27
1283,2023-07-06,2023,Q3,7,July,6,Thursday,False,2023,Q3,27
1284,2023-07-07,2023,Q3,7,July,7,Friday,False,2023,Q3,27
1285,2023-07-08,2023,Q3,7,July,8,Saturday,True,2023,Q3,27
1286,2023-07-09,2023,Q3,7,July,9,Sunday,True,2023,Q3,27
1287,2023-07-10,2023,Q3,7,July,10,Monday,False,2023,Q3,28
1288,2023-07-11,2023,Q3,7,July,11,Tuesday,False,2023,Q3,28
1289,2023-07-12,2023,Q3,7,July,12,Wednesday,False,2023,Q3,28
1290,2023-07-13,2023,Q3,7,July,13,Thursday,False,2023,Q3,28
1291,2023-07-14,2023,Q3,7,July,14,Friday,False,2023,Q3,28
1292,2023-07-15,2023,Q3,7,July,15,Saturday,True,2023,Q3,28
1293,2023-07-16,2023,Q3,7,July,16,Sunday,True,2023,Q3,28
1294,2023-07-17,2023,Q3,7,July,17,Monday,False,2023,Q3,29
1295,2023-07-18,2023,Q3,7,July,18,Tuesday,False,2023,Q3,29
1296,2023-07-19,2023,Q3,7,July,19,Wednesday,False,2023,Q3,29
1297,2023-07-20,2023,Q3,7,July,20,Thursday,False,2023,Q3,29
1298,2023-07-21,2023,Q3,7,July,21,Friday,False,2023,Q3,29
1299,2023-07-22,2023,Q3,7,July,22,Saturday,True,2023,Q3,29
1300,2023-07-23,2023,Q3,7,July,23,Sunday,True,2023,Q3,29
1301,2023-07-24,2023,Q3,7,July,24,Monday,False,2023,Q3,30
1302,2023-07-25,2023,Q3,7,July,25,Tuesday,False,2023,Q3,30
1303,2023-07-26,2023,Q3,7,July,26,Wednesday,False,2023,Q3,30
1304,2023-07-27,2023,Q3,7,July,27,Thursday,False,2023,Q3,30
1305,2023-07-28,2023,Q3,7,July,28,Friday,False,2023,Q3,30
1306,2023-07-29,2023,Q3,7,July,29,Saturday,True,2023,Q3,30
1307,2023-07-30,2023,Q3,7,July,30,Sunday,True,2023,Q3,30
1308,2023-07-31,2023,Q3,7,July,31,Monday,False,2023,Q3,31
1309,2023-08-01,2023,Q3,8,August,1,Tuesday,False,2023,Q3,31
1310,2023-08-02,2023,Q3,8,August,2,Wednesday,False,2023,Q3,31
1311,2023-08-03,2023,Q3,8,August,3,Thursday,False,2023,Q3,31
1312,2023-08-04,2023,Q3,8,August,4,Friday,False,2023,Q3,31
1313,2023-08-05,2023,Q3,8,August,5,Saturday,True,2023,Q3,31
1314,2023-08-06,2023,Q3,8,August,6,Sunday,True,2023,Q3,31
1315,2023-08-07,2023,Q3,8,August,7,Monday,False,2023,Q3,32
1316,2023-08-08,2023,Q3,8,August,8,Tuesday,False,2023,Q3,32
1317,2023-08-09,2023,Q3,8,August,9,Wednesday,False,2023,Q3,32
1318,2023-08-10,2023,Q3,8,August,10,Thursday,False,2023,Q3,32
1319,2023-08-11,2023,Q3,8,August,11,Friday,False,2023,Q3,32
1320,2023-08-12,2023,Q3,8,August,12,Saturday,True,2023,Q3,32
1321,2023-08-13,2023,Q3,8,August,13,Sunday,True,2023,Q3,32
1322,2023-08-14,2023,Q3,8,August,14,Monday,False,2023,Q3,33
1323,2023-08-15,2023,Q3,8,August,15,Tuesday,False,2023,Q3,33
1324,2023-08-16,2023,Q3,8,August,16,Wednesday,False,2023,Q3,33
1325,2023-08-17,2023,Q3,8,August,17,Thursday,False,2023,Q3,33
1326,2023-08-18,2023,Q3,8,August,18,Friday,False,2023,Q3,33
1327,2023-08-19,2023,Q3,8,August,19,Saturday,True,2023,Q3,33
1328,2023-08-20,2023,Q3,8,August,20,Sunday,True,2023,Q3,33
1329,2023-08-21,2023,Q3,8,August,21,Monday,False,2023,Q3,34
1330,2023-08-22,2023,Q3,8,August,22,Tuesday,False,2023,Q3,34
1331,2023-08-23,2023,Q3,8,August,23,Wednesday,False,2023,Q3,34
1332,2023-08-24,2023,Q3,8,August,24,Thursday,False,2023,Q3,34
1333,2023-08-25,2023,Q3,8,August,25,Friday,False,2023,Q3,34
1334,2023-08-26,2023,Q3,8,August,26,Saturday,True,2023,Q3,34
1335,2023-08-27,2023,Q3,8,August,27,Sunday,True,2023,Q3,34
1336,2023-08-28,2023,Q3,8,August,28,Monday,False,2023,Q3,35
1337,2023-08-29,2023,Q3,8,August,29,Tuesday,False,2023,Q3,35
1338,2023-08-30,2023,Q3,8,August,30,Wednesday,False,2023,Q3,35
1339,2023-08-31,2023,Q3,8,August,31,Thursday,False,2023,Q3,35
1340,2023-09-01,2023,Q3,9,September,1,Friday,False,2023,Q3,35
1341,2023-09-02,2023,Q3,9,September,2,Saturday,True,2023,Q3,35
1342,2023-09-03,2023,Q3,9,September,3,Sunday,True,2023,Q3,35
1343,2023-09-04,2023,Q3,9,September,4,Monday,False,2023,Q3,36
1344,2023-09-05,2023,Q3,9,September,5,Tuesday,False,2023,Q3,36
1345,2023-09-06,2023,Q3,9,September,6,Wednesday,False,2023,Q3,36
1346,2023-09-07,2023,Q3,9,September,7,Thursday,False,2023,Q3,36
1347,2023-09-08,2023,Q3,9,September,8,Friday,False,2023,Q3,36
1348,2023-09-09,2023,Q3,9,September,9,Saturday,True,2023,Q3,36
1349,2023-09-10,2023,Q3,9,September,10,Sunday,True,2023,Q3,36
1350,2023-09-11,2023,Q3,9,September,11,Monday,False,2023,Q3,37
1351,2023-09-12,2023,Q3,9,September,12,Tuesday,False,2023,Q3,37
1352,2023-09-13,2023,Q3,9,September,13,Wednesday,False,2023,Q3,37
1353,2023-09-14,2023,Q3,9,September,14,Thursday,False,2023,Q3,37
1354,2023-09-15,2023,Q3,9,September,15,Friday,False,2023,Q3,37
1355,2023-09-16,2023,Q3,9,September,16,Saturday,True,2023,Q3,37
1356,2023-09-17,2023,Q3,9,September,17,Sunday,True,2023,Q3,37
1357,2023-09-18,2023,Q3,9,September,18,Monday,False,2023,Q3,38
1358,2023-09-19,2023,Q3,9,September,19,Tuesday,False,2023,Q3,38
1359,2023-09-20,2023,Q3,9,September,20,Wednesday,False,2023,Q3,38
1360,2023-09-21,2023,Q3,9,September,21,Thursday,False,2023,Q3,38
1361,2023-09-22,2023,Q3,9,September,22,Friday,False,2023,Q3,38
1362,2023-09-23,2023,Q3,9,September,23,Saturday,True,2023,Q3,38
1363,2023-09-24,2023,Q3,9,September,24,Sunday,True,2023,Q3,38
1364,2023-09-25,2023,Q3,9,September,25,Monday,False,2023,Q3,39
1365,2023-09-26,2023,Q3,9,September,26,Tuesday,False,2023,Q3,39
1366,2023-09-27,2023,Q3,9,September,27,Wednesday,False,2023,Q3,39
1367,2023-09-28,2023,Q3,9,September,28,Thursday,False,2023,Q3,39
1368,2023-09-29,2023,Q3,9,September,29,Friday,False,2023,Q3,39
1369,2023-09-30,2023,Q3,9,September,30,Saturday,True,2023,Q3,39
1370,2023-10-01,2023,Q4,10,October,1,Sunday,True,2023,Q4,39
1371,2023-10-02,2023,Q4,10,October,2,Monday,False,2023,Q4,40
1372,2023-10-03,2023,Q4,10,October,3,Tuesday,False,2023,Q4,40
1373,2023-10-04,2023,Q4,10,October,4,Wednesday,False,2023,Q4,40
1374,2023-10-05,2023,Q4,10,October,5,Thursday,False,2023,Q4,40
1375,2023-10-06,2023,Q4,10,October,6,Friday,False,2023,Q4,40
1376,2023-10-07,2023,Q4,10,October,7,Saturday,True,2023,Q4,40
1377,2023-10-08,2023,Q4,10,October,8,Sunday,True,2023,Q4,40
1378,2023-10-09,2023,Q4,10,October,9,Monday,False,2023,Q4,41
1379,2023-10-10,2023,Q4,10,October,10,Tuesday,False,2023,Q4,41
1380,2023-10-11,2023,Q4,10,October,11,Wednesday,False,2023,Q4,41
1381,2023-10-12,2023,Q4,10,October,12,Thursday,False,2023,Q4,41
1382,2023-10-13,2023,Q4,10,October,13,Friday,False,2023,Q4,41
1383,2023-10-14,2023,Q4,10,October,14,Saturday,True,2023,Q4,41
1384,2023-10-15,2023,Q4,10,October,15,Sunday,True,2023,Q4,41
1385,2023-10-16,2023,Q4,10,October,16,Monday,False,2023,Q4,42
1386,2023-10-17,2023,Q4,10,October,17,Tuesday,False,2023,Q4,42
1387,2023-10-18,2023,Q4,10,October,18,Wednesday,False,2023,Q4,42
1388,2023-10-19,2023,Q4,10,October,19,Thursday,False,2023,Q4,42
1389,2023-10-20,2023,Q4,10,October,20,Friday,False,2023,Q4,42
1390,2023-10-21,2023,Q4,10,October,21,Saturday,True,2023,Q4,42
1391,2023-10-22,2023,Q4,10,October,22,Sunday,True,2023,Q4,42
1392,2023-10-23,2023,Q4,10,October,23,Monday,False,2023,Q4,43
1393,2023-10-24,2023,Q4,10,October,24,Tuesday,False,2023,Q4,43
1394,2023-10-25,2023,Q4,10,October,25,Wednesday,False,2023,Q4,43
1395,2023-10-26,2023,Q4,10,October,26,Thursday,False,2023,Q4,43
1396,2023-10-27,2023,Q4,10,October,27,Friday,False,2023,Q4,43
1397,2023-10-28,2023,Q4,10,October,28,Saturday,True,2023,Q4,43
1398,2023-10-29,2023,Q4,10,October,29,Sunday,True,2023,Q4,43
1399,2023-10-30,2023,Q4,10,October,30,Monday,False,2023,Q4,44
1400,2023-10-31,2023,Q4,10,October,31,Tuesday,False,2023,Q4,44
1401,2023-11-01,2023,Q4,11,November,1,Wednesday,False,2023,Q4,44
1402,2023-11-02,2023,Q4,11,November,2,Thursday,False,2023,Q4,44
1403,2023-11-03,2023,Q4,11,November,3,Friday,False,2023,Q4,44
1404,2023-11-04,2023,Q4,11,November,4,Saturday,True,2023,Q4,44
1405,2023-11-05,2023,Q4,11,November,5,Sunday,True,2023,Q4,44
1406,2023-11-06,2023,Q4,11,November,6,Monday,False,2023,Q4,45
1407,2023-11-07,2023,Q4,11,November,7,Tuesday,False,2023,Q4,45
1408,2023-11-08,2023,Q4,11,November,8,Wednesday,False,2023,Q4,45
1409,2023-11-09,2023,Q4,11,November,9,Thursday,False,2023,Q4,45
1410,2023-11-10,2023,Q4,11,November,10,Friday,False,2023,Q4,45
1411,2023-11-11,2023,Q4,11,November,11,Saturday,True,2023,Q4,45
1412,2023-11-12,2023,Q4,11,November,12,Sunday,True,2023,Q4,45
1413,2023-11-13,2023,Q4,11,November,13,Monday,False,2023,Q4,46
1414,2023-11-14,2023,Q4,11,November,14,Tuesday,False,2023,Q4,46
1415,2023-11-15,2023,Q4,11,November,15,Wednesday,False,2023,Q4,46
1416,2023-11-16,2023,Q4,11,November,16,Thursday,False,2023,Q4,46
1417,2023-11-17,2023,Q4,11,November,17,Friday,False,2023,Q4,46
1418,2023-11-18,2023,Q4,11,November,18,Saturday,True,2023,Q4,46
1419,2023-11-19,2023,Q4,11,November,19,Sunday,True,2023,Q4,46
1420,2023-11-20,2023,Q4,11,November,20,Monday,False,2023,Q4,47
1421,2023-11-21,2023,Q4,11,November,21,Tuesday,False,2023,Q4,47
1422,2023-11-22,2023,Q4,11,November,22,Wednesday,False,2023,Q4,47
1423,2023-11-23,2023,Q4,11,November,23,Thursday,False,2023,Q4,47
1424,2023-11-24,2023,Q4,11,November,24,Friday,False,2023,Q4,47
1425,2023-11-25,2023,Q4,11,November,25,Saturday,True,2023,Q4,47
1426,2023-11-26,2023,Q4,11,November,26,Sunday,True,2023,Q4,47
1427,2023-11-27,2023,Q4,11,November,27,Monday,False,2023,Q4,48
1428,2023-11-28,2023,Q4,11,November,28,Tuesday,False,2023,Q4,48
1429,2023-11-29,2023,Q4,11,November,29,Wednesday,False,2023,Q4,48
1430,2023-11-30,2023,Q4,11,November,30,Thursday,False,2023,Q4,48
1431,2023-12-01,2023,Q4,12,December,1,Friday,False,2023,Q4,48
1432,2023-12-02,2023,Q4,12,December,2,Saturday,True,2023,Q4,48
1433,2023-12-03,2023,Q4,12,December,3,Sunday,True,2023,Q4,48
1434,2023-12-04,2023,Q4,12,December,4,Monday,False,2023,Q4,49
1435,2023-12-05,2023,Q4,12,December,5,Tuesday,False,2023,Q4,49
1436,2023-12-06,2023,Q4,12,December,6,Wednesday,False,2023,Q4,49
1437,2023-12-07,2023,Q4,12,December,7,Thursday,False,2023,Q4,49
1438,2023-12-08,2023,Q4,12,December,8,Friday,False,2023,Q4,49
1439,2023-12-09,2023,Q4,12,December,9,Saturday,True,2023,Q4,49
1440,2023-12-10,2023,Q4,12,December,10,Sunday,True,2023,Q4,49
1441,2023-12-11,2023,Q4,12,December,11,Monday,False,2023,Q4,50
1442,2023-12-12,2023,Q4,12,December,12,Tuesday,False,2023,Q4,50
1443,2023-12-13,2023,Q4,12,December,13,Wednesday,False,2023,Q4,50
1444,2023-12-14,2023,Q4,12,December,14,Thursday,False,2023,Q4,50
1445,2023-12-15,2023,Q4,12,December,15,Friday,False,2023,Q4,50
1446,2023-12-16,2023,Q4,12,December,16,Saturday,True,2023,Q4,50
1447,2023-12-17,2023,Q4,12,December,17,Sunday,True,2023,Q4,50
1448,2023-12-18,2023,Q4,12,December,18,Monday,False,2023,Q4,51
